,상권_코드,기준_분기_코드,분기당_매출_금액,총_생활인구_수,상권_변화_지표,상권_변화_지표_명,운영_영업_개월_평균,폐업_영업_개월_평균
429,2110102,2,268021600,538963.0,LL,다이나믹,105.0,54.0
430,2110102,3,242530211,607108.0,LL,다이나믹,107.0,54.0
431,2110102,4,244549072,649681.0,LL,다이나믹,109.0,54.0
432,2110103,1,44051054,188979.0,LL,다이나믹,88.0,53.0
433,2110103,2,30338054,186964.0,LL,다이나믹,91.0,53.0
434,2110103,3,31832590,160886.0,LL,다이나믹,91.0,53.0
435,2110103,4,42922314,148068.0,LL,다이나믹,92.0,54.0
436,2110104,1,128238409,1075755.0,LH,상권확장,103.0,60.0
437,2110104,2,123316609,1037817.0,LH,상권확장,105.0,60.0
438,2110104,3,124661008,1100724.0,LH,상권확장,108.0,60.0
439,2110104,4,101691463,1148667.0,LH,상권확장,107.0,60.0
440,2110105,1,109407855,878879.0,HH,정체,118.0,55.0
441,2110105,2,147754970,845066.0,HH,정체,117.0,56.0
442,2110105,3,121314891,759748.0,HH,정체,118.0,57.0
443,2110105,4,144434963,766489.0,LH,상권확장,116.0,57.0
444,2110106,1,58652579,327127.0,LH,상권확장,108.0,64.0
445,2110106,2,66001196,335387.0,LH,상권확장,110.0,64.0
446,2110106,3,66532469,168303.0,LH,상권확장,113.0,63.0
447,2110106,4,61025818,102450.0,LH,상권확장,112.0,65.0
448,2110107,1,123232052,142680.0,HH,정체,145.0,81.0
449,2110107,2,161812768,136124.0,HH,정체,144.0,81.0
450,2110107,3,131622452,104534.0,HH,정체,147.0,80.0
451,2110107,4,153683581,100289.0,HH,정체,150.0,80.0
452,2110108,1,122985355,124828.0,LH,상권확장,107.0,62.0
453,2110108,2,117636887,126222.0,LH,상권확장,108.0,62.0
454,2110108,3,164866196,121060.0,LH,상권확장,111.0,62.0
455,2110108,4,175112093,106956.0,LH,상권확장,113.0,63.0
456,2110109,1,169403139,349575.0,LL,다이나믹,115.0,52.0
457,2110109,2,135854111,320846.0,HL,상권축소,117.0,52.0
458,2110109,3,79363273,300617.0,LL,다이나믹,117.0,52.0
459,2110109,4,123462217,293760.0,HL,상권축소,120.0,52.0
460,2110110,1,122936778,692397.0,LH,상권확장,101.0,61.0
461,2110110,2,160016378,691286.0,LH,상권확장,102.0,61.0
462,2110110,3,143253968,643824.0,LH,상권확장,103.0,61.0
463,2110110,4,158609099,602972.0,LH,상권확장,104.0,61.0
464,2110111,1,65744883,335142.0,HH,정체,124.0,80.0
465,2110111,2,68031725,319320.0,LH,상권확장,106.0,80.0
466,2110111,3,77030334,271351.0,LH,상권확장,109.0,80.0
467,2110111,4,57694401,313180.0,LH,상권확장,112.0,80.0
468,2110112,1,116500545,532117.0,HL,상권축소,132.0,53.0
469,2110112,2,132170224,586834.0,HL,상권축소,135.0,53.0
470,2110112,3,119302853,644854.0,HL,상권축소,136.0,53.0
471,2110112,4,138653317,634246.0,HL,상권축소,140.0,53.0
472,2110113,1,63042092,196764.0,LL,다이나믹,107.0,53.0
473,2110113,2,120943797,194500.0,LL,다이나믹,107.0,54.0
474,2110113,3,56621759,203804.0,LL,다이나믹,110.0,53.0
475,2110113,4,76745432,199576.0,LL,다이나믹,111.0,53.0
476,2110114,1,123875369,272386.0,LH,상권확장,106.0,58.0
477,2110114,2,162898067,264083.0,LH,상권확장,108.0,58.0
478,2110114,3,117201836,295578.0,LH,상권확장,111.0,58.0
479,2110114,4,178282364,324185.0,LH,상권확장,116.0,59.0
480,2110115,1,263843369,763047.0,HH,정체,121.0,63.0
481,2110115,2,243672567,791885.0,HH,정체,123.0,63.0
482,2110115,3,258601953,917976.0,HH,정체,125.0,63.0
483,2110115,4,312831451,955574.0,HH,정체,128.0,63.0
484,2110116,1,89153110,397882.0,LH,상권확장,98.0,62.0
485,2110116,2,114101385,374733.0,LH,상권확장,98.0,62.0
486,2110116,3,224529965,327445.0,LH,상권확장,102.0,62.0
487,2110116,4,171508258,307537.0,LH,상권확장,103.0,61.0
488,2110117,1,65115602,316890.0,HH,정체,133.0,57.0
489,2110117,2,56707669,301964.0,HH,정체,132.0,59.0
490,2110117,3,55425888,248612.0,HH,정체,126.0,60.0
491,2110117,4,61454313,220918.0,HH,정체,128.0,60.0
492,2110118,1,105515315,563379.0,LL,다이나믹,105.0,49.0
493,2110118,2,134430832,581126.0,LL,다이나믹,105.0,49.0
494,2110118,3,110665135,516259.0,LL,다이나믹,106.0,49.0
495,2110118,4,162451527,555276.0,LL,다이나믹,107.0,49.0
496,2110119,1,38466052,115478.0,HH,정체,131.0,72.0
497,2110119,2,37710219,109684.0,HH,정체,134.0,72.0
498,2110119,3,28072891,106437.0,HH,정체,139.0,72.0
499,2110119,4,33085060,108708.0,HH,정체,140.0,72.0
500,2110120,1,117637386,483568.0,LL,다이나믹,41.0,51.0
501,2110120,2,166594451,563634.0,LL,다이나믹,41.0,49.0
502,2110120,3,170547099,364264.0,LL,다이나믹,40.0,48.0
503,2110120,4,142155783,286801.0,LL,다이나믹,42.0,47.0
504,2110121,1,206158911,167886.0,LH,상권확장,99.0,59.0
505,2110121,2,273730848,167507.0,LH,상권확장,99.0,59.0
506,2110121,3,207855178,113954.0,LH,상권확장,96.0,60.0
507,2110121,4,284048377,116374.0,LH,상권확장,98.0,60.0
508,2110122,1,535322789,278501.0,LH,상권확장,110.0,60.0
509,2110122,2,533545853,266025.0,LH,상권확장,111.0,61.0
510,2110122,3,494176636,258247.0,LH,상권확장,112.0,61.0
511,2110122,4,503097975,260158.0,LH,상권확장,111.0,61.0
512,2110123,1,186591814,745174.0,HH,정체,138.0,66.0
513,2110123,2,197108197,754206.0,HH,정체,138.0,66.0
514,2110123,3,233446609,726327.0,HH,정체,142.0,66.0
515,2110123,4,468058683,743335.0,HH,정체,145.0,65.0
516,2110124,1,254013613,482534.0,LH,상권확장,84.0,62.0
517,2110124,2,336417048,527956.0,LH,상권확장,86.0,63.0
518,2110124,3,290575099,525133.0,LH,상권확장,85.0,63.0
519,2110124,4,354515185,532290.0,LH,상권확장,83.0,65.0
520,2110125,1,197460736,578129.0,LH,상권확장,100.0,69.0
521,2110125,2,224855572,623966.0,LH,상권확장,103.0,68.0
522,2110125,3,197209457,626042.0,LH,상권확장,104.0,69.0
523,2110125,4,197063660,708574.0,LH,상권확장,105.0,69.0
524,2110126,1,28611144,334921.0,LH,상권확장,76.0,55.0
525,2110126,2,25016002,374925.0,LH,상권확장,77.0,55.0
526,2110126,3,24207735,509569.0,LH,상권확장,68.0,57.0
527,2110126,4,27773978,570813.0,LH,상권확장,63.0,57.0
528,2110127,1,253817852,151454.0,LL,다이나믹,78.0,54.0
529,2110127,2,342963173,158016.0,LL,다이나믹,82.0,52.0
530,2110127,3,315111242,177305.0,LL,다이나믹,83.0,52.0
531,2110127,4,296080123,196957.0,LL,다이나믹,84.0,52.0
532,2110128,1,561207360,1536023.0,HH,정체,126.0,57.0
533,2110128,2,595569725,1483383.0,HH,정체,126.0,57.0
534,2110128,3,538368099,1150924.0,HH,정체,126.0,57.0
535,2110128,4,501777525,1077860.0,HH,정체,125.0,57.0
536,2110129,1,73563352,297806.0,LH,상권확장,101.0,65.0
537,2110129,2,92636514,313325.0,LH,상권확장,95.0,66.0
538,2110129,3,84720307,330002.0,LH,상권확장,97.0,66.0
539,2110129,4,106971727,311869.0,LH,상권확장,99.0,66.0
540,2110130,1,51888517,371988.0,HH,정체,119.0,73.0
541,2110130,2,64175880,359416.0,HH,정체,123.0,73.0
542,2110130,3,70493420,400195.0,HH,정체,125.0,74.0
543,2110130,4,54834629,412928.0,HH,정체,128.0,74.0
544,2110131,1,2961935265,865756.0,LH,상권확장,87.0,56.0
545,2110131,2,3254248004,937324.0,LH,상권확장,83.0,56.0
546,2110131,3,3165066425,801780.0,LH,상권확장,83.0,56.0
547,2110131,4,1817863904,819138.0,LH,상권확장,83.0,56.0
548,2110132,1,154506831,672767.0,HH,정체,116.0,60.0
549,2110132,2,156775328,655083.0,LH,상권확장,113.0,61.0
550,2110132,3,158084363,570185.0,LH,상권확장,115.0,61.0
551,2110132,4,167116555,545195.0,LH,상권확장,117.0,62.0
552,2110133,1,160430446,397721.0,HH,정체,142.0,62.0
553,2110133,2,156995980,393913.0,HH,정체,145.0,62.0
554,2110133,3,156331117,441483.0,HH,정체,146.0,63.0
555,2110133,4,211384610,420911.0,HH,정체,148.0,63.0
556,2110134,1,228059878,1394946.0,HL,상권축소,118.0,53.0
557,2110134,2,248369448,1380223.0,HL,상권축소,119.0,53.0
558,2110134,3,273446776,1167958.0,HL,상권축소,118.0,54.0
559,2110134,4,269191046,1113869.0,LL,다이나믹,117.0,54.0
560,2110135,1,156543582,185795.0,HH,정체,155.0,56.0
561,2110135,2,211012576,186203.0,HH,정체,153.0,57.0
562,2110135,3,170668693,110518.0,HH,정체,155.0,58.0
563,2110135,4,196482371,91357.0,HH,정체,153.0,58.0
564,2110136,1,663424942,992376.0,LL,다이나믹,97.0,53.0
565,2110136,2,508468599,1011763.0,LL,다이나믹,97.0,52.0
566,2110136,3,560424057,1189810.0,LL,다이나믹,98.0,52.0
567,2110136,4,607093572,1207817.0,LL,다이나믹,97.0,52.0
568,2110137,1,1775319526,1149413.0,LH,상권확장,108.0,60.0
569,2110137,2,2137928884,1205675.0,LH,상권확장,110.0,59.0
570,2110137,3,1953627395,1197003.0,LH,상권확장,112.0,59.0
571,2110137,4,1704126152,1262545.0,LH,상권확장,113.0,60.0
572,2110138,1,149769507,1151851.0,HH,정체,135.0,56.0
573,2110138,2,142896496,1162430.0,HH,정체,136.0,56.0
574,2110138,3,156432227,1235871.0,HH,정체,132.0,57.0
575,2110138,4,157056267,1227222.0,HH,정체,135.0,57.0
576,2110139,1,149928653,1971752.0,HH,정체,119.0,55.0
577,2110139,2,173418026,1943866.0,HH,정체,120.0,55.0
578,2110139,3,165824419,1906107.0,HH,정체,122.0,55.0
579,2110139,4,173056927,1926164.0,HH,정체,124.0,55.0
580,2110140,1,345516543,1949951.0,LL,다이나믹,97.0,50.0
581,2110140,2,488363287,1926563.0,LL,다이나믹,99.0,50.0
582,2110140,3,414741510,1825546.0,LL,다이나믹,100.0,50.0
583,2110140,4,531377377,1876367.0,LL,다이나믹,99.0,51.0
584,2110141,1,162680676,1259045.0,LL,다이나믹,93.0,49.0
585,2110141,2,226736731,1301179.0,LL,다이나믹,93.0,49.0
586,2110141,3,196316984,1442401.0,LL,다이나믹,95.0,49.0
587,2110141,4,232651578,1668500.0,LL,다이나믹,95.0,49.0
588,2110142,1,298230712,1811259.0,LL,다이나믹,105.0,48.0
589,2110142,2,330612167,1833364.0,LL,다이나믹,105.0,48.0
590,2110142,3,297974066,1716497.0,LL,다이나믹,106.0,48.0
591,2110142,4,351764196,1871595.0,LL,다이나믹,106.0,48.0
592,2110143,1,32882968,201795.0,LH,상권확장,80.0,65.0
593,2110143,2,58343225,202975.0,LH,상권확장,79.0,66.0
594,2110143,3,52208539,222016.0,LH,상권확장,82.0,66.0
595,2110143,4,69884308,249198.0,LH,상권확장,85.0,66.0
596,2110144,1,83618928,343615.0,LL,다이나믹,110.0,42.0
597,2110144,2,98794064,355613.0,LL,다이나믹,109.0,42.0
598,2110144,3,75216899,341655.0,LL,다이나믹,106.0,43.0
599,2110144,4,130504177,346795.0,LL,다이나믹,110.0,43.0
600,2110145,1,143894803,248961.0,LL,다이나믹,85.0,50.0
601,2110145,2,173858759,249354.0,LL,다이나믹,88.0,50.0
602,2110145,3,138211266,252765.0,LL,다이나믹,92.0,50.0
603,2110145,4,145659353,252619.0,LL,다이나믹,90.0,50.0
604,2110146,1,131144048,1563594.0,LH,상권확장,103.0,62.0
605,2110146,2,149535156,1527563.0,LH,상권확장,104.0,63.0
606,2110146,3,130375153,1646208.0,LH,상권확장,107.0,63.0
607,2110146,4,132160131,1562546.0,LH,상권확장,108.0,63.0
608,2110147,1,153683078,1359586.0,LL,다이나믹,110.0,53.0
609,2110147,2,203826013,1354038.0,LL,다이나믹,112.0,53.0
610,2110147,3,188309392,946463.0,LL,다이나믹,113.0,52.0
611,2110147,4,181058957,830271.0,LL,다이나믹,114.0,53.0
612,2110148,1,123143658,600480.0,LH,상권확장,110.0,64.0
613,2110148,2,155797578,658584.0,LH,상권확장,109.0,64.0
614,2110148,3,136355554,660217.0,LH,상권확장,111.0,64.0
615,2110148,4,156398847,705896.0,LH,상권확장,111.0,64.0
616,2110149,1,89705113,252972.0,HH,정체,131.0,61.0
617,2110149,2,104159068,259301.0,HH,정체,134.0,61.0
618,2110149,3,95201564,249830.0,HH,정체,137.0,61.0
619,2110149,4,145529083,237508.0,HH,정체,137.0,63.0
620,2110150,1,232635337,1687546.0,HL,상권축소,122.0,53.0
621,2110150,2,242421271,1650486.0,HL,상권축소,122.0,54.0
622,2110150,3,268147474,1894930.0,HL,상권축소,123.0,54.0
623,2110150,4,238842998,1887516.0,HL,상권축소,124.0,54.0
624,2110151,1,287440901,1252090.0,LL,다이나믹,108.0,52.0
625,2110151,2,340745786,1224036.0,LL,다이나믹,110.0,52.0
626,2110151,3,301781136,1214418.0,LL,다이나믹,112.0,52.0
627,2110151,4,327522882,1178680.0,LL,다이나믹,114.0,53.0
628,2110152,1,112978866,321473.0,HH,정체,119.0,58.0
629,2110152,2,122622866,307810.0,HH,정체,119.0,59.0
630,2110152,3,108399023,294898.0,LH,상권확장,116.0,61.0
631,2110152,4,153989189,266083.0,LH,상권확장,116.0,61.0
632,2110153,1,71680378,502414.0,LL,다이나믹,85.0,47.0
633,2110153,2,77318034,499019.0,LL,다이나믹,85.0,49.0
634,2110153,3,79400600,338044.0,LL,다이나믹,80.0,49.0
635,2110153,4,46475567,272712.0,LL,다이나믹,78.0,49.0
636,2110154,1,154676994,1835924.0,HL,상권축소,116.0,53.0
637,2110154,2,178006525,1770566.0,LL,다이나믹,116.0,53.0
638,2110154,3,170930899,1805305.0,LL,다이나믹,116.0,53.0
639,2110154,4,211415354,1781226.0,LL,다이나믹,118.0,53.0
640,2110155,1,198172657,815670.0,LL,다이나믹,99.0,54.0
641,2110155,2,220685849,866397.0,LL,다이나믹,100.0,55.0
642,2110155,3,192273770,805624.0,LL,다이나믹,101.0,55.0
643,2110155,4,192195501,847463.0,LL,다이나믹,101.0,55.0
644,2110156,1,178991286,963242.0,LL,다이나믹,111.0,53.0
645,2110156,2,264423574,956397.0,LL,다이나믹,112.0,53.0
646,2110156,3,270679322,925237.0,LL,다이나믹,114.0,52.0
647,2110156,4,216281120,938533.0,LL,다이나믹,118.0,52.0
648,2110157,1,94428538,1009338.0,LL,다이나믹,112.0,53.0
649,2110157,2,112965991,986071.0,LL,다이나믹,112.0,53.0
650,2110157,3,105802227,1084327.0,LL,다이나믹,112.0,54.0
651,2110157,4,100812084,1107684.0,LL,다이나믹,112.0,54.0
652,2110158,1,170622337,1805178.0,LL,다이나믹,115.0,52.0
653,2110158,2,186443527,1672677.0,HL,상권축소,118.0,52.0
654,2110158,3,190565287,1999225.0,HL,상권축소,118.0,52.0
655,2110158,4,190748440,2132361.0,LL,다이나믹,118.0,53.0
656,2110159,1,312015217,3954144.0,HL,상권축소,119.0,52.0
657,2110159,2,325698407,3853203.0,HL,상권축소,119.0,53.0
658,2110159,3,326642121,3630777.0,HL,상권축소,120.0,53.0
659,2110159,4,289635185,3686727.0,HL,상권축소,120.0,53.0
660,2110160,1,89794122,684874.0,HH,정체,121.0,66.0
661,2110160,2,102150239,677109.0,HH,정체,124.0,66.0
662,2110160,3,86366386,736470.0,HH,정체,124.0,66.0
663,2110160,4,98837025,750904.0,HH,정체,127.0,68.0
664,2110161,1,148816621,1535783.0,LL,다이나믹,98.0,48.0
665,2110161,2,172841692,1478133.0,LL,다이나믹,99.0,48.0
666,2110161,3,179847713,1102873.0,LL,다이나믹,101.0,48.0
667,2110161,4,180536259,950930.0,LL,다이나믹,104.0,48.0
668,2110162,1,77855445,621393.0,LL,다이나믹,76.0,46.0
669,2110162,2,87765121,612780.0,LL,다이나믹,77.0,47.0
670,2110162,3,103554089,579122.0,LL,다이나믹,79.0,47.0
671,2110162,4,94613383,533510.0,LL,다이나믹,83.0,46.0
672,2110163,1,205823704,522152.0,LL,다이나믹,113.0,49.0
673,2110163,2,213773553,506577.0,LL,다이나믹,114.0,49.0
674,2110163,3,226408785,598268.0,LL,다이나믹,115.0,48.0
675,2110163,4,201954117,618712.0,HL,상권축소,120.0,48.0
676,2110164,1,375953750,418464.0,LL,다이나믹,107.0,45.0
677,2110164,2,515701484,443722.0,LL,다이나믹,107.0,46.0
678,2110164,3,712612453,369228.0,LL,다이나믹,108.0,47.0
679,2110164,4,1233951882,361486.0,LL,다이나믹,110.0,46.0
680,2110165,1,139976857,1199608.0,LL,다이나믹,98.0,51.0
681,2110165,2,168790714,1084429.0,LL,다이나믹,99.0,51.0
682,2110165,3,170866997,851911.0,LL,다이나믹,101.0,51.0
683,2110165,4,178929871,819190.0,LL,다이나믹,104.0,52.0
684,2110166,1,299827577,2060174.0,LL,다이나믹,106.0,48.0
685,2110166,2,299045884,1929096.0,LL,다이나믹,107.0,48.0
686,2110166,3,289512402,1845354.0,LL,다이나믹,108.0,48.0
687,2110166,4,299526310,1984477.0,LL,다이나믹,110.0,49.0
688,2110167,1,170601116,1401980.0,HH,정체,125.0,57.0
689,2110167,2,191578586,1416649.0,HH,정체,126.0,57.0
690,2110167,3,186219657,1622102.0,HH,정체,128.0,57.0
691,2110167,4,237183746,1641375.0,HH,정체,129.0,57.0
692,2110168,1,119382306,946505.0,LL,다이나믹,110.0,47.0
693,2110168,2,120715755,846539.0,LL,다이나믹,110.0,47.0
694,2110168,3,120119054,486090.0,LL,다이나믹,112.0,48.0
695,2110168,4,112075014,475043.0,LL,다이나믹,113.0,48.0
696,2110169,1,114237629,628166.0,HL,상권축소,130.0,53.0
697,2110169,2,127033304,621311.0,HL,상권축소,129.0,54.0
698,2110169,3,132789922,618816.0,HL,상권축소,130.0,54.0
699,2110169,4,151383867,628276.0,HL,상권축소,133.0,55.0
700,2110170,1,100394212,2886055.0,LL,다이나믹,100.0,51.0
701,2110170,2,108250839,2745857.0,LL,다이나믹,99.0,51.0
702,2110170,3,110069457,3005149.0,LL,다이나믹,99.0,52.0
703,2110170,4,107145101,3115414.0,LL,다이나믹,100.0,52.0
704,2110171,1,143382701,593157.0,HL,상권축소,122.0,54.0
705,2110171,2,157392654,481062.0,HL,상권축소,125.0,54.0
706,2110171,3,176829843,300900.0,HH,정체,121.0,56.0
707,2110171,4,151052084,297322.0,HH,정체,124.0,56.0
708,2110172,1,275648344,881751.0,HH,정체,134.0,65.0
709,2110172,2,192990859,843325.0,HH,정체,131.0,66.0
710,2110172,3,179480903,749402.0,HH,정체,125.0,67.0
711,2110172,4,399389995,711792.0,LH,상권확장,116.0,66.0
712,2110173,1,169864358,511600.0,LL,다이나믹,100.0,53.0
713,2110173,2,170244540,498115.0,LL,다이나믹,104.0,53.0
714,2110173,3,184835002,439400.0,LL,다이나믹,104.0,53.0
715,2110173,4,173302934,424503.0,LL,다이나믹,106.0,53.0
716,2110174,1,162687998,1110011.0,LL,다이나믹,109.0,52.0
717,2110174,2,184969186,1122940.0,LL,다이나믹,111.0,53.0
718,2110174,3,176322374,1431833.0,LL,다이나믹,110.0,53.0
719,2110174,4,199091066,1460761.0,LL,다이나믹,112.0,53.0
720,2110175,1,95074112,1259009.0,LL,다이나믹,105.0,52.0
721,2110175,2,112628507,1176676.0,LL,다이나믹,101.0,52.0
722,2110175,3,109299629,994280.0,LL,다이나믹,101.0,52.0
723,2110175,4,96158518,918192.0,LL,다이나믹,105.0,52.0
724,2110176,1,102254632,1283215.0,LL,다이나믹,112.0,54.0
725,2110176,2,113830272,1290058.0,LL,다이나믹,110.0,54.0
726,2110176,3,114430530,1318290.0,LH,상권확장,109.0,55.0
727,2110176,4,136518815,1326760.0,LH,상권확장,110.0,56.0
728,2110177,1,57289547,173877.0,LL,다이나믹,91.0,46.0
729,2110177,2,69536326,167527.0,LL,다이나믹,90.0,45.0
730,2110177,3,67397337,115498.0,LL,다이나믹,86.0,49.0
731,2110177,4,62093857,87843.0,LL,다이나믹,87.0,49.0
732,2110178,1,81979587,220498.0,LH,상권확장,88.0,58.0
733,2110178,2,103108070,223302.0,LH,상권확장,91.0,58.0
734,2110178,3,100646501,202952.0,LH,상권확장,93.0,58.0
735,2110178,4,102378707,211476.0,LH,상권확장,97.0,58.0
736,2110179,1,278743436,328662.0,LH,상권확장,91.0,60.0
737,2110179,2,335223808,332855.0,LH,상권확장,94.0,59.0
738,2110179,3,317365955,353922.0,LH,상권확장,96.0,59.0
739,2110179,4,373357088,399073.0,LH,상권확장,98.0,59.0
740,2110180,1,494838028,345615.0,LL,다이나믹,106.0,54.0
741,2110180,2,513132797,332138.0,LL,다이나믹,107.0,55.0
742,2110180,3,420728066,311858.0,LL,다이나믹,110.0,55.0
743,2110180,4,535907452,300183.0,LL,다이나믹,112.0,55.0
744,2110181,1,434085888,683376.0,HL,상권축소,128.0,54.0
745,2110181,2,406482559,699004.0,HL,상권축소,130.0,54.0
746,2110181,3,297138255,631757.0,HL,상권축소,132.0,54.0
747,2110181,4,161004023,622341.0,HL,상권축소,133.0,54.0
748,2110182,1,236782399,664246.0,HH,정체,134.0,60.0
749,2110182,2,97911678,678935.0,HH,정체,135.0,61.0
750,2110182,3,157157055,736113.0,HH,정체,138.0,61.0
751,2110182,4,262661035,784836.0,HH,정체,138.0,62.0
752,2110183,1,137366773,376465.0,LL,다이나믹,108.0,50.0
753,2110183,2,163442992,382736.0,LL,다이나믹,106.0,52.0
754,2110183,3,170231074,371960.0,LL,다이나믹,109.0,52.0
755,2110183,4,186170294,367937.0,LL,다이나믹,112.0,52.0
756,2110184,1,123031553,155337.0,HL,상권축소,121.0,42.0
757,2110184,2,144550322,156026.0,HL,상권축소,124.0,42.0
758,2110184,3,142151400,165825.0,HL,상권축소,127.0,42.0
759,2110184,4,132925062,206911.0,HL,상권축소,128.0,43.0
760,2110185,1,113790625,288869.0,HL,상권축소,126.0,45.0
761,2110185,2,102490095,282069.0,HL,상권축소,122.0,45.0
762,2110185,3,109575182,315574.0,HL,상권축소,127.0,45.0
763,2110185,4,102418628,346051.0,HL,상권축소,124.0,45.0
764,2110186,1,67737212,159485.0,HH,정체,126.0,68.0
765,2110186,2,85986383,161959.0,HH,정체,128.0,68.0
766,2110186,3,98496982,140627.0,HH,정체,132.0,68.0
767,2110186,4,123874694,147773.0,HH,정체,136.0,68.0
768,2110187,1,440852787,2481937.0,LL,다이나믹,114.0,51.0
769,2110187,2,529170977,2460954.0,LL,다이나믹,116.0,51.0
770,2110187,3,408539706,2280276.0,LL,다이나믹,117.0,51.0
771,2110187,4,484202842,2379737.0,HL,상권축소,119.0,51.0
772,2110188,1,170903840,533307.0,HH,정체,128.0,58.0
773,2110188,2,168559125,518679.0,HH,정체,128.0,58.0
774,2110188,3,161822500,474740.0,HH,정체,127.0,59.0
775,2110188,4,155947847,494162.0,HH,정체,125.0,59.0
776,2110189,1,379200278,817885.0,HH,정체,137.0,61.0
777,2110189,2,750268705,818517.0,HH,정체,139.0,62.0
778,2110189,3,550883475,962853.0,HH,정체,138.0,63.0
779,2110189,4,388451914,969566.0,HH,정체,137.0,63.0
780,2110190,1,174898490,962762.0,LH,상권확장,112.0,56.0
781,2110190,2,210954683,1055975.0,LH,상권확장,112.0,56.0
